age,experience,licence,NCD,PostcodeArea,make,EngineCC,fuel,value,vehicle_age,ownership,vehicle_kept,mileage,use,claims,price,train_test
41,11,Full,7,CF,MERCEDES-BENZ,1796,P,6400,8,0,Road,10000,Business,0,865,1
47,25,Full,19,PO,BMW,1995,D,9900,7,3,Garage,8000,SDP&C,0,244,1
22,0,Full,0,SA,FORD,1242,P,1000,9,0,Drive,12000,SDP,0,1442,1
47,26,Full,4,LU,MINI,1598,P,4900,6,1,Drive,6000,SDP&C,0,277,1
20,3,Provisional,3,IV,VOLKSWAGEN,1598,D,4300,6,0,Drive,4000,SDP,0,741,1
37,12,Full,12,FY,RENAULT,1598,P,400,12,0,Drive,5000,SDP,0,397,1
53,36,Full,1,B,FORD,1596,P,100,16,6,Garage,3000,SDP,1,270,1
67,34,Full,11,WR,VOLKSWAGEN,1716,D,700,16,12,Drive,3500,SDP,0,139,1
32,1,Full,0,TN,VAUXHALL,1956,D,6000,3,0,Drive,12000,SDP,1,1615,1
50,32,Full,17,DG,VAUXHALL,1229,P,2200,6,3,Drive,15000,SDP&C,0,208,1
48,22,Full,10,SR,LANDROVER,2720,D,12500,8,3,Drive,12000,SDP,0,442,1
46,20,Full,0,NG,VAUXHALL,1686,D,400,13,0,Road,3000,SDP&C,0,591,1
50,33,Full,6,S,FORD,1997,D,7000,4,0,Drive,10000,SDP,0,515,1
71,50,Full,3,ST,CITROEN,1997,D,100,16,3,Road,8000,SDP,0,544,1
24,5,Full,0,NW,VAUXHALL,1364,P,1500,8,4,Garage,2500,SDP,0,1361,1
45,27,Full,7,WD,ALFA ROMEO,2387,D,2700,11,2,Garage,3000,SDP,0,354,1
20,2,Provisional,0,WS,RENAULT,1598,P,200,16,0,Road,500,SDP,0,1179,1
19,0,Provisional,0,EH,CITROEN,1587,P,4000,12,0,Drive,8000,SDP&C,0,776,1
62,36,Full,10,SY,SUZUKI,1586,P,1900,8,0,Road,4000,SDP,0,213,1
40,16,Full,9,OL,VOLKSWAGEN,1390,P,2200,11,0,Garage,2000,SDP,0,1487,1
54,30,Full,6,L,TOYOTA,1598,P,1800,10,1,Drive,6000,SDP&C,0,522,1
35,17,Full,8,E,BMW,1995,D,17300,2,1,Road,8000,SDP,0,793,1
31,13,Full,7,B,MINI,1995,D,9600,3,0,Drive,10000,SDP,1,613,1
36,10,Full,8,B,FORD,1242,P,3700,5,1,Drive,3000,SDP,2,532,1
64,45,Full,15,KA,CITROEN,1560,D,5600,6,4,Drive,3000,SDP,0,191,1
69,50,Full,10,PE,NISSAN,1598,D,19800,0,0,Drive,10000,Business,0,224,1
44,26,Full,3,SO,FORD,1388,P,800,11,0,Drive,7000,SDP&C,0,267,1
35,16,Full,13,BL,TOYOTA,1794,P,1700,11,3,Garage,5000,SDP,0,1007,1
63,40,Full,9,NE,CITROEN,1868,D,600,15,0,Road,5000,Business,0,317,1
57,4,Full,3,BT,FORD,1242,P,3800,5,3,Drive,8000,SDP&C,0,309,1
48,30,Full,5,GL,SKODA,1984,P,2100,10,0,Drive,4000,SDP,1,412,1
45,28,Full,11,DE,VAUXHALL,1796,P,2600,7,0,Drive,1000,SDP&C,0,412,1
30,10,Full,1,EX,PEUGEOT,1598,P,1400,10,1,Road,5000,SDP,0,379,1
50,32,Full,20,ST,RENAULT,1870,D,600,13,0,Drive,9000,SDP&C,0,450,1
21,4,Full,4,CM,FORD,1242,P,6000,2,1,Garage,3000,SDP&C,0,786,1
76,60,Full,20,KY,MAZDA,1999,P,1100,11,1,Drive,5000,SDP,0,316,1
32,12,Full,9,CM,FORD,1388,P,3600,6,4,Drive,20000,SDP&C,2,438,1
41,24,Full,8,CW,FORD,1596,P,4500,13,0,Drive,10000,SDP&C,0,336,1
47,29,Full,5,BA,BMW,2993,D,16000,5,2,Road,7000,SDP,1,476,1
49,18,Full,18,WS,PEUGEOT,1360,P,1500,8,7,Garage,8000,SDP,0,230,1
35,5,Full,0,NG,RENAULT,1598,P,2000,13,0,Garage,4000,SDP&C,0,1242,1
53,4,Full,0,DY,FORD,1398,D,800,11,0,Drive,8000,SDP,1,1093,1
37,19,Full,9,LL,VOLKSWAGEN,1598,D,11700,3,2,Drive,3000,Business,0,268,1
43,26,Full,10,EH,AUDI,3189,P,2500,12,7,Garage,8000,SDP&C,0,217,1
55,27,Full,9,HU,CITROEN,1124,P,400,12,0,Drive,500,SDP,0,505,1
26,8,Full,3,WR,AUDI,1968,D,2000,12,0,Drive,3000,SDP,0,763,1
33,0,Full,0,PO,FORD,1297,P,200,14,0,Road,5000,SDP&C,0,1114,1
47,24,Full,4,BR,VAUXHALL,1598,P,800,11,0,Drive,10000,Business,0,701,1
32,13,Full,2,GL,VOLKSWAGEN,1781,P,800,17,1,Drive,6000,SDP&C,0,263,1
30,1,Full,0,W,SMART,799,D,2400,7,0,Road,5000,SDP,0,2266,1
41,23,Full,0,TQ,AUDI,1896,D,500,16,1,Drive,6000,SDP&C,0,358,1
54,27,Full,11,M,FORD,1398,D,4600,5,0,Drive,6500,SDP&C,0,470,1
79,40,Full,9,BT,RENAULT,1149,P,400,13,10,Drive,5000,SDP&C,0,267,1
37,4,Full,2,BN,FORD,1596,P,300,18,0,Drive,5000,SDP,0,566,1
58,33,Full,12,LS,VAUXHALL,1229,P,1200,9,3,Road,10000,SDP&C,0,258,1
45,18,Full,6,LL,PEUGEOT,1997,D,1600,8,1,Drive,7000,SDP,1,316,1
49,31,Full,20,CV,MAZDA,1991,P,300,14,14,Drive,6000,SDP,0,227,1
47,27,Full,9,BA,RENAULT,1149,P,3200,5,0,Drive,8000,SDP&C,0,260,1
40,4,Full,5,BS,BMW,2497,D,2000,12,2,Drive,2000,SDP&C,0,1050,1
55,30,Full,20,PO,SUZUKI,996,P,1700,7,0,Road,10000,SDP&C,0,261,1
71,47,Full,20,BA,SAAB,1985,P,700,16,15,Drive,1000,SDP,0,164,1
68,41,Full,20,PO,VAUXHALL,1229,P,2700,4,2,Drive,4000,SDP,0,169,1
53,30,Full,10,NE,RENAULT,898,P,6200,3,0,Road,4000,SDP,0,271,1
17,0,Full,0,GL,RENAULT,1149,P,2700,7,0,Drive,6000,SDP,0,2332,1
50,26,Full,10,LE,NISSAN,1769,P,1500,10,5,Drive,6000,SDP&C,1,475,1
64,41,Full,20,KA,FORD,1242,P,1500,9,8,Drive,10000,SDP,0,169,1
20,1,Full,0,PO,VAUXHALL,1389,P,400,14,0,Drive,6000,SDP&C,0,2191,1
26,7,Full,7,NN,RENAULT,1461,D,2000,9,5,Drive,3000,SDP&C,0,413,1
30,4,Full,5,BN,TOYOTA,998,P,1800,7,3,Other,5000,SDP,0,443,1
66,32,Full,20,G,FORD,1242,P,4100,4,0,Garage,10000,SDP,0,220,1
36,0,Full,0,BR,VOLKSWAGEN,1896,D,2300,10,0,Road,10000,SDP,0,2094,1
49,28,Full,1,DN,SAAB,1796,P,2000,10,0,Drive,10000,SDP&C,0,541,1
26,9,Full,0,GL,AUDI,1598,D,13300,2,0,Garage,2000,Business,1,852,1
73,50,Full,18,S,VOLVO,2401,D,1900,10,4,Drive,6000,SDP,0,341,1
52,24,Full,9,CT,PEUGEOT,1587,P,1100,10,1,Drive,1000,SDP&C,0,280,1
79,50,Full,9,LN,HONDA,1597,D,8000,3,1,Garage,8000,SDP,0,364,1
39,9,Full,9,SW,VAUXHALL,1598,P,600,12,0,Other,5000,SDP,0,559,1
43,25,Full,20,TA,VOLKSWAGEN,1896,D,1000,14,8,Drive,5000,SDP&C,0,155,1
56,27,Full,6,SE,VAUXHALL,1796,P,200,16,12,Drive,2000,SDP,0,282,1
26,7,Full,4,SW,BMW,1995,D,7600,8,0,Road,5000,SDP,0,1260,1
30,0,Full,0,NN,DAEWOO,995,P,300,14,0,Road,800,SDP,0,1724,1
59,35,Full,7,L,FORD,999,P,7300,2,1,Road,7000,SDP&C,0,406,1
51,24,Full,20,PO,FORD,1242,P,4500,3,3,Drive,10000,SDP&C,0,167,1
20,3,Full,1,SO,MINI,1598,P,1200,13,1,Garage,6000,SDP,0,920,1
32,11,Full,1,NN,VAUXHALL,1598,P,700,11,1,Drive,9000,SDP&C,0,769,1
74,51,Full,10,BN,SUZUKI,996,P,3300,3,2,Garage,2000,SDP,0,184,1
68,36,Full,11,M,MERCEDES-BENZ,1796,P,2000,11,9,Road,7000,SDP,0,311,1
40,20,Full,2,WS,FORD,1997,D,6000,7,0,Drive,9000,SDP&C,0,707,1
21,3,Full,3,G,VAUXHALL,1229,P,1400,9,1,Road,10000,SDP&C,0,838,1
39,16,Full,8,DN,VOLKSWAGEN,2324,P,500,14,0,Drive,1000,SDP,0,502,1
33,5,Provisional,0,TD,VOLKSWAGEN,1896,D,600,15,0,Road,11000,SDP,0,2047,1
43,23,Full,11,EH,VOLKSWAGEN,1198,P,800,13,8,Drive,6000,SDP&C,0,135,1
42,10,Full,1,CF,FORD,1796,P,0,17,0,Garage,3000,SDP,1,1431,1
27,2,Full,2,SG,FORD,1242,P,1800,9,0,Drive,11000,Business,0,837,1
17,0,Provisional,0,YO,CITROEN,1124,P,600,12,0,Drive,10000,SDP,0,819,1
43,25,Full,20,PE,HYUNDAI,1248,P,2600,5,1,Drive,1000,SDP,0,269,1
54,19,Full,0,CR,TOYOTA,998,P,300,16,0,Road,5000,SDP&C,0,634,1
56,38,Full,9,NE,VOLVO,2401,D,1900,13,0,Drive,3000,SDP,0,193,1
44,26,Full,20,NE,VOLKSWAGEN,1390,P,6100,4,0,Drive,8000,SDP&C,0,189,1
21,0,Full,0,DA,VOLKSWAGEN,1390,P,3200,7,0,Drive,50000,SDP&C,0,2965,1
33,7,Full,3,RH,HYUNDAI,1248,P,4000,5,4,Drive,4000,SDP&C,1,695,1
31,13,Full,13,SR,VAUXHALL,1598,P,3100,6,3,Road,5000,SDP&C,0,370,1
31,11,Full,0,CV,VOLKSWAGEN,1198,P,400,14,0,Garage,6000,SDP&C,0,623,1
41,23,Full,9,NG,PEUGEOT,1560,D,1700,9,1,Drive,5000,SDP,0,305,1
86,60,Full,9,CV,MITSUBISHI,1124,P,500,12,11,Garage,4000,SDP,1,647,1
28,10,Full,2,DE,CITROEN,1997,D,300,15,0,Road,4000,SDP,0,683,1
35,8,Full,7,UB,HONDA,1339,P,3600,9,0,Road,5000,SDP,3,1379,1
34,14,Full,7,CV,PEUGEOT,1398,D,500,13,0,Drive,8000,SDP&C,0,391,1
47,29,Full,14,CF,VAUXHALL,973,P,200,15,6,Garage,10000,SDP&C,0,217,1
32,7,Full,5,IP,BMW,1995,D,4900,9,0,Garage,2000,SDP,0,867,1
42,11,Full,0,EH,MINI,1598,P,1400,14,0,Road,5000,SDP,0,615,1
19,1,Full,0,BT,VAUXHALL,1364,P,500,12,0,Garage,10000,SDP&C,0,1785,1
30,12,Full,12,DD,VAUXHALL,1229,P,500,12,1,Road,3000,SDP,0,592,1
34,16,Full,4,SO,PEUGEOT,1997,D,1900,8,2,Road,5000,Business,0,472,1
52,12,Full,9,LL,HYUNDAI,1399,P,2000,10,0,Drive,5000,SDP&C,1,259,1
25,6,Full,6,LN,FORD,1999,P,1900,9,1,Road,9000,SDP&C,0,621,1
25,3,Full,0,DE,AUDI,1968,D,8500,5,0,Road,6000,SDP,1,1337,1
22,2,Full,2,CV,VAUXHALL,1796,P,600,13,2,Drive,10000,SDP&C,1,870,1
25,0,Full,0,BN,VOLKSWAGEN,1390,P,700,13,0,Drive,3000,SDP&C,0,1503,1
32,8,Provisional,0,RM,MERCEDES-BENZ,1498,P,2200,10,0,Drive,6000,SDP,0,1748,1
70,42,Full,20,LE,FORD,1388,P,1300,8,0,Road,3000,Business,0,408,1
61,34,Full,20,LU,LANDROVER,2720,D,14600,7,0,Road,2000,SDP,0,1149,1
41,12,Full,10,CF,MERCEDES-BENZ,1461,D,25000,1,0,Road,12000,SDP&C,0,332,1
29,11,Full,2,MK,AUDI,1984,P,8000,10,0,Drive,5000,SDP,0,1015,1
32,4,Full,1,L,AUDI,1968,D,7000,6,2,Drive,10000,SDP&C,1,1428,1
74,15,Full,15,TS,CITROEN,1397,P,4900,4,0,Garage,12000,SDP,0,351,1
35,15,Full,3,CT,VOLKSWAGEN,1598,P,900,12,5,Drive,600,SDP,0,729,1
24,5,Full,5,OL,FIAT,1242,P,4000,5,4,Drive,5000,SDP,0,489,1
45,26,Full,8,WN,TOYOTA,1296,P,1500,9,0,Road,6000,SDP&C,0,429,1
50,31,Full,13,BD,AUDI,1395,P,11800,2,1,Drive,8000,SDP&C,0,335,1
29,12,Full,10,EH,VOLVO,1997,D,1200,11,7,Garage,3000,SDP,0,427,1
51,29,Full,20,SE,MERCEDES-BENZ,2996,P,7400,9,7,Road,1000,SDP,0,471,1
23,6,Full,0,AL,MINI,1598,P,1100,13,0,Road,10000,SDP,0,863,1
41,5,Full,4,TA,FORD,1796,P,1500,17,0,Drive,4000,SDP,1,622,1
39,10,Full,6,DD,BMW,1995,P,4800,7,0,Road,8500,SDP,0,444,1
59,20,Full,9,WN,VAUXHALL,1229,P,700,11,9,Drive,4000,SDP&C,0,247,1
62,40,Full,20,TS,MINI,1496,D,15100,1,1,Drive,5000,SDP,0,211,1
46,22,Full,0,L,RENAULT,1598,P,100,15,0,Drive,5000,SDP,0,797,1
43,25,Full,9,LS,MERCEDES-BENZ,1991,D,5700,6,4,Garage,12000,SDP&C,0,408,1
38,20,Full,2,BS,AUDI,1984,P,13300,6,0,Drive,1000,SDP&C,0,641,1
51,5,Full,4,B,BMW,1995,P,1200,12,2,Garage,5000,SDP,0,418,1
37,3,Full,3,W,MERCEDES-BENZ,2148,D,11200,7,0,Road,5000,Business,0,1143,1
31,8,Full,8,HU,FORD,999,P,5800,3,2,Drive,8000,SDP&C,0,323,1
38,20,Full,7,UB,VOLKSWAGEN,1390,P,4700,5,3,Road,3000,SDP,0,604,1
59,26,Full,3,SW,VAUXHALL,1796,P,1200,8,3,Other,5000,SDP&C,1,608,1
73,40,Full,20,FY,FIAT,1242,P,200,11,0,Road,1000,SDP,0,261,1
38,21,Full,15,W,MERCEDES-BENZ,2143,D,23300,1,0,Road,5000,SDP,0,837,1
75,41,Full,10,ST,FORD,1242,P,1000,9,2,Garage,3500,SDP,1,321,1
58,37,Full,4,G,TOYOTA,1794,P,900,14,3,Road,2000,SDP,0,333,1
18,0,Provisional,0,DL,PEUGEOT,1398,D,4000,14,0,Drive,8000,SDP&C,0,700,1
41,8,Full,8,W,TOYOTA,1596,P,4800,7,3,Road,4000,SDP&C,0,714,1
24,4,Full,1,DE,NISSAN,1461,D,4500,6,1,Drive,6000,SDP&C,1,908,1
29,9,Full,7,WS,VOLKSWAGEN,1968,D,8100,6,0,Garage,5000,SDP&C,0,781,1
35,8,Full,6,DN,AUDI,2995,P,10800,6,0,Garage,4000,SDP,0,476,1
37,20,Full,16,SS,VAUXHALL,1488,D,100,19,7,Drive,12000,Business,0,265,1
62,42,Full,20,NE,FORD,1560,D,3800,6,5,Garage,8000,SDP,0,285,1
24,6,Full,6,HX,FORD,1596,P,500,11,2,Drive,5000,SDP&C,0,662,1
56,27,Full,17,G,VOLKSWAGEN,1968,D,3500,10,1,Road,7000,SDP,0,270,1
55,35,Full,4,DY,HYUNDAI,998,P,9000,1,1,Drive,4000,SDP&C,0,215,1
26,8,Full,2,SS,FORD,1388,P,500,13,1,Drive,7000,SDP&C,0,735,1
57,29,Full,0,FY,VOLKSWAGEN,1968,D,3700,10,0,Drive,3000,SDP,1,668,1
21,3,Full,1,TS,VOLKSWAGEN,999,P,8400,1,1,Drive,10000,SDP&C,0,893,1
30,2,Full,1,OL,MERCEDES-BENZ,1595,P,10000,4,0,Drive,8000,SDP,0,1976,1
23,5,Full,0,NN,MERCEDES-BENZ,1796,P,5000,8,0,Road,7000,SDP,0,2260,1
61,27,Full,20,SK,FORD,1596,P,600,10,0,Drive,6000,SDP&C,0,443,1
32,4,Full,4,SN,FORD,1242,P,500,13,0,Garage,10000,SDP,0,964,1
46,23,Full,3,CT,BMW,1995,D,0,4,0,Road,8000,SDP,0,446,1
58,31,Full,12,CF,TOYOTA,1794,P,3000,10,1,Road,10000,SDP,0,223,1
25,0,Full,0,CV,PEUGEOT,1360,P,200,16,0,Drive,6000,SDP&C,0,1963,1
32,13,Full,5,CM,AUDI,1598,D,6700,5,0,Drive,6000,SDP&C,0,509,1
52,31,Full,14,LS,KIA,1086,P,1800,9,4,Drive,5000,SDP&C,1,411,1
60,36,Full,20,CT,NISSAN,1461,D,3700,5,1,Drive,6000,SDP&C,0,230,1
70,48,Full,12,B,FORD,1596,P,9000,1,0,Drive,4000,SDP,0,322,1
24,4,Full,3,CO,MERCEDES-BENZ,3498,P,4500,11,2,Drive,5000,SDP&C,0,1916,1
39,15,Full,10,HP,FORD,1753,D,100,16,3,Garage,6000,SDP,0,403,1
54,25,Full,1,B,VAUXHALL,1686,D,1500,10,1,Drive,3000,SDP,1,929,1
24,4,Full,2,DN,SUBARU,1998,D,10000,4,2,Other,10000,SDP,0,1310,1
53,8,Full,8,DN,VAUXHALL,1229,P,1300,9,5,Road,5000,SDP&C,0,225,1
50,32,Full,0,DL,TOYOTA,1598,P,2100,10,0,Garage,3000,SDP&C,0,922,1
52,30,Full,6,CH,TOYOTA,2231,D,2600,10,2,Road,7000,SDP&C,0,333,1
44,24,Full,11,ME,NISSAN,1997,P,6300,6,6,Road,10000,SDP&C,0,287,1
55,22,Full,5,S,DODGE,1968,D,2500,10,0,Road,2000,SDP,0,895,1
34,1,Full,1,M,MINI,1598,P,5300,6,1,Road,10000,SDP&C,0,1157,1
69,20,Full,20,M,VOLKSWAGEN,1896,D,300,15,0,Road,2000,SDP,0,498,1
39,14,Full,12,AB,HONDA,1396,P,200,16,1,Drive,3000,SDP&C,0,356,1
69,51,Full,10,B,VAUXHALL,1796,P,500,13,0,Other,2000,SDP,0,370,1
26,4,Full,4,CF,VAUXHALL,1389,P,300,14,1,Garage,6000,SDP,0,1048,1
40,10,Full,1,TN,VAUXHALL,1598,P,400,14,5,Other,7000,SDP&C,0,465,1
31,13,Full,7,BD,SUZUKI,996,P,3100,3,1,Drive,5000,SDP&C,0,433,1
23,4,Full,4,TQ,MINI,1598,P,2700,9,2,Drive,7000,SDP&C,0,404,1
37,20,Full,9,BT,TOYOTA,1398,P,1700,11,11,Garage,6000,SDP&C,0,669,1
31,9,Full,2,B,BMW,1598,P,9500,5,1,Drive,12000,SDP,0,1525,1
43,27,Full,20,G,NISSAN,1461,D,11500,1,0,Garage,9000,SDP,0,417,1
26,5,Full,0,DH,FORD,1560,D,2200,7,0,Drive,6000,SDP&C,0,1114,1
57,14,Full,5,HA,RENAULT,1149,P,1700,9,8,Drive,7000,SDP,0,329,1
56,20,Full,0,G,RENAULT,1598,P,2800,7,0,Drive,9000,SDP&C,0,983,1
22,0,Full,0,IP,PEUGEOT,1360,P,1100,11,0,Road,10000,SDP&C,0,1301,1
38,20,Full,10,CF,VAUXHALL,1598,P,5300,4,2,Garage,10000,SDP,0,403,1
61,44,Full,10,KA,VOLKSWAGEN,1968,D,3100,9,5,Drive,8000,SDP&C,0,183,1
28,1,Full,1,PR,SEAT,1390,P,500,14,0,Drive,5000,SDP,1,1380,1
67,46,Full,20,BB,SKODA,1598,D,3500,5,0,Garage,6000,SDP,0,403,1
42,24,Full,9,NE,FORD,1242,P,800,10,0,Drive,8000,Business,1,324,1
64,23,Full,20,NP,VAUXHALL,1598,P,500,12,9,Road,2000,SDP,0,177,1
40,19,Full,19,PO,VAUXHALL,1598,P,4100,4,0,Drive,8000,SDP&C,0,242,1
35,6,Full,3,EN,FORD,1596,P,6300,6,3,Drive,3500,SDP,1,539,1
22,5,Full,1,BT,AUDI,1968,D,1200,13,0,Garage,5000,SDP,0,1665,1
65,40,Full,5,CT,VOLVO,2319,P,1000,18,3,Drive,4000,SDP,0,182,1
19,1,Full,0,W,VAUXHALL,1364,P,1500,8,1,Road,5000,SDP,0,2158,1
41,23,Full,10,CW,FORD,1297,P,900,11,1,Drive,4000,SDP&C,0,150,1
48,30,Full,0,SN,SUZUKI,1598,D,11100,0,0,Drive,4000,SDP,0,364,1
41,20,Full,5,LL,VAUXHALL,1598,P,5800,3,2,Drive,3000,SDP,0,299,1
49,27,Full,7,CO,KIA,1582,D,9800,1,1,Drive,10000,Business,0,437,1
53,34,Full,14,RH,BMW,1995,D,6600,7,2,Other,10000,SDP&C,0,243,1
34,10,Full,10,B,PEUGEOT,1124,P,500,16,2,Road,6000,SDP&C,2,718,1
28,9,Full,9,BR,SUZUKI,1328,P,2000,7,5,Drive,2000,Business,0,321,1
69,48,Full,20,PR,FORD,1242,P,4100,4,2,Drive,4000,SDP,0,236,1
37,20,Full,9,CW,VOLKSWAGEN,1596,P,600,15,0,Garage,4000,SDP&C,0,269,1
68,50,Full,10,PR,MINI,1995,D,13100,2,1,Drive,5000,SDP,1,251,1
32,9,Full,1,SA,VOLKSWAGEN,1198,P,1000,8,1,Drive,1000,SDP,0,365,1
79,59,Full,20,TR,RENAULT,1598,P,200,13,2,Drive,3000,SDP,0,283,1
57,5,Full,2,CH,HYUNDAI,1248,P,2800,4,0,Drive,5500,SDP&C,0,394,1
52,34,Full,11,SO,FORD,1798,P,400,13,12,Drive,4000,SDP,0,180,1
23,0,Full,0,CF,AUDI,1422,D,2000,14,0,Road,1000,SDP,0,2480,1
57,21,Full,13,FK,MG,1796,P,400,13,0,Garage,5000,SDP,0,394,1
34,16,Full,14,ML,VAUXHALL,1910,D,1800,10,2,Garage,8000,SDP&C,0,529,1
25,2,Full,0,M,FORD,999,P,6500,3,0,Drive,7000,SDP,1,1657,1
51,15,Full,7,EX,BMW,4941,P,800,17,4,Garage,3000,SDP,0,283,1
48,30,Full,11,CH,PEUGEOT,1587,P,700,13,3,Road,5000,SDP&C,0,198,1
34,6,Full,0,NG,FIAT,2198,P,1100,9,0,Drive,6000,SDP,0,1509,1
65,47,Full,9,SA,VAUXHALL,1364,P,2300,10,6,Road,5000,SDP,0,208,1
39,12,Full,1,E,MAZDA,1349,P,1300,8,0,Road,500,SDP,0,973,1
60,32,Full,10,NG,VAUXHALL,1364,P,7000,2,1,Drive,15000,SDP&C,0,251,1
19,2,Full,2,CF,FORD,1242,P,5400,3,0,Road,10000,SDP,0,1221,1
53,33,Full,0,LL,VAUXHALL,1598,P,200,15,0,Road,4000,SDP,0,461,1
40,23,Full,7,WA,AUDI,1968,D,16600,4,0,Drive,9000,SDP,1,654,1
22,1,Full,0,ME,RENAULT,1149,P,800,10,0,Drive,10000,SDP&C,0,1544,1
29,8,Full,7,WS,MAZDA,2616,P,1100,12,0,Drive,4000,SDP&C,1,835,1
52,20,Full,9,CF,KIA,998,P,3100,4,2,Road,7000,Business,0,222,1
30,11,Full,11,S,VAUXHALL,1598,P,4100,5,2,Drive,4500,SDP&C,0,475,1
85,50,Full,9,GL,RENAULT,1149,P,1400,9,4,Drive,5000,SDP,1,307,1
23,4,Full,3,NN,HYUNDAI,1248,P,1600,8,0,Drive,2000,SDP,0,490,1
30,12,Full,10,B,RENAULT,1783,P,500,12,0,Drive,7000,SDP,0,1182,1
53,32,Full,12,PL,TOYOTA,1998,D,5000,9,9,Road,5000,SDP,0,251,1
73,50,Full,9,HU,FIAT,1242,P,3200,6,6,Garage,3000,SDP,0,144,1
21,0,Full,0,HD,VAUXHALL,1598,P,2000,9,0,Road,6000,SDP&C,0,2044,1
31,5,Full,2,KW,VAUXHALL,1229,P,3500,3,0,Drive,10000,SDP,0,533,1
39,11,Full,9,ME,MINI,1598,P,1400,14,2,Drive,3000,SDP,0,458,1
48,27,Full,12,SK,CITROEN,1360,P,400,13,12,Drive,8000,SDP&C,0,201,1
70,40,Full,9,LL,FORD,1560,D,3000,6,3,Road,7900,SDP,0,255,1
43,12,Full,12,SR,DODGE,2777,D,4200,8,0,Garage,5000,Business,0,530,1
45,27,Full,6,RM,RENAULT,1461,D,1500,10,4,Drive,10000,SDP&C,0,497,1
65,30,Full,9,BA,FORD,1388,P,700,12,0,Garage,2000,SDP,0,138,1
71,53,Full,20,LA,MITSUBISHI,2378,P,900,11,11,Garage,3000,SDP,0,205,1
25,0,Full,0,CH,FORD,1297,P,100,17,0,Drive,6000,SDP&C,0,2951,1
53,32,Full,9,CV,FORD,1560,D,6900,3,2,Garage,8000,SDP&C,1,211,1
31,12,Full,0,SG,BMW,2993,D,1500,13,0,Other,8000,SDP&C,0,1166,1
61,38,Full,9,SK,TOYOTA,998,P,2100,5,0,Drive,4000,SDP,0,208,1
76,52,Full,11,B,MITSUBISHI,1193,P,5600,2,1,Road,10000,SDP,0,617,1
26,4,Full,1,NR,VOLKSWAGEN,1896,D,500,17,0,Drive,12000,Business,0,1110,1
74,51,Full,20,BS,NISSAN,1598,P,7400,5,1,Garage,5000,SDP,0,267,1
58,30,Full,9,M,VAUXHALL,1199,P,300,14,0,Drive,5000,SDP,0,337,1
53,33,Full,15,CF,FORD,999,P,7800,1,0,Garage,4000,SDP&C,0,273,1
70,52,Full,20,RG,LANDROVER,2720,D,7400,9,9,Drive,10000,SDP,0,308,1
19,0,Full,0,CH,VAUXHALL,1398,P,11000,1,0,Drive,10000,SDP,0,2518,1
79,56,Full,20,NN,VAUXHALL,1229,P,600,12,11,Drive,1000,SDP,0,245,1
22,2,Full,0,RG,VOLKSWAGEN,1595,P,1100,13,0,Garage,6000,SDP&C,0,1429,1
25,1,Full,1,HP,VAUXHALL,1910,D,2000,11,0,Garage,8000,SDP&C,0,1855,1
29,0,Full,0,WV,VOLKSWAGEN,1598,D,4100,5,0,Drive,4000,SDP,0,1770,1
32,1,Full,1,L,FORD,1388,P,700,12,2,Drive,7000,SDP&C,0,1531,1
43,25,Full,7,B,PEUGEOT,1997,D,1100,9,1,Drive,6000,SDP&C,0,1080,1
46,20,Full,20,SY,VOLKSWAGEN,1968,D,6800,7,2,Drive,4000,SDP,0,278,1
64,40,Full,4,ML,MERCEDES-BENZ,2799,P,200,18,6,Road,3000,SDP,1,491,1
18,1,Full,1,SK,CITROEN,998,P,600,10,1,Drive,5000,SDP&C,0,939,1
53,16,Full,0,NE,CITROEN,1587,P,200,12,0,Drive,5000,SDP,0,575,1
27,8,Full,4,DE,FIAT,1242,P,200,14,0,Drive,12000,SDP&C,0,418,1
28,10,Full,10,FK,VOLKSWAGEN,1798,P,12700,1,0,Road,6000,SDP&C,0,260,1
49,30,Full,8,LS,FORD,1596,P,100,16,0,Drive,7000,SDP&C,0,404,1
52,24,Full,10,IV,FORD,1997,D,5500,8,0,Drive,13000,SDP&C,0,248,1
30,11,Full,11,BT,VAUXHALL,1796,P,600,13,10,Road,5000,SDP,0,281,1
44,17,Full,8,HA,JAGUAR,2967,P,400,16,3,Drive,10000,SDP,0,792,1
22,5,Full,4,BA,AUDI,1968,D,2000,11,0,Drive,2000,SDP,0,629,1
47,30,Full,20,DT,BMW,2993,D,4800,10,0,Drive,5000,Business,2,769,1
23,6,Full,6,BT,VOLKSWAGEN,999,P,7300,2,1,Drive,12000,SDP&C,1,577,1
57,11,Full,8,BS,FIAT,1242,P,1000,10,2,Road,5000,SDP,0,304,1
18,1,Full,1,CM,VOLKSWAGEN,999,P,500,12,1,Drive,6000,SDP,0,1123,1
27,10,Full,10,WD,AUDI,1984,P,9000,6,1,Drive,7000,SDP,0,624,1
47,26,Full,4,BB,FIAT,1242,P,200,13,3,Drive,6000,SDP&C,0,400,1
23,6,Full,5,CM,FORD,1560,D,6500,3,0,Other,9000,SDP,0,990,1
28,0,Full,0,PA,RENAULT,1149,P,500,13,0,Road,3500,SDP,0,995,1
26,5,Full,2,EN,VOLKSWAGEN,1390,P,1000,10,0,Road,7000,SDP&C,1,838,1
